Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2013,1433,1103,1433.0,VCU,115.01,93.4233,0.916104,51.3,49.9,16.9,28.5,36.6,34.7,66.786,2.70952,1103.0,Akron,104.792,95.718,0.739147,51.0,44.6,20.8,20.2,37.6,30.5,65.1137,0.557875
2013,1455,1338,1455.0,Wichita St.,111.868,92.4275,0.899822,50.0,45.3,19.4,20.0,38.0,26.5,63.6881,2.33284,1338.0,Pittsburgh,114.056,92.681,0.915799,51.7,44.6,18.1,22.0,40.4,30.0,58.937,3.11138
2013,1166,1153,1166.0,Creighton,117.651,96.433,0.9078,58.2,45.9,18.9,16.1,28.8,27.2,63.8818,3.59656,1153.0,Cincinnati,105.544,89.8601,0.864134,46.2,43.3,19.4,20.3,38.7,29.8,64.1509,1.68697
2013,1181,1107,1181.0,Duke,119.535,92.9949,0.947213,53.9,45.5,15.6,20.4,28.8,32.3,66.4483,7.60125,1107.0,Albany,102.646,100.389,0.563562,49.6,48.3,21.2,19.9,31.7,28.2,61.8716,-4.34345
2013,1195,1207,1195.0,Florida Gulf Coast,104.764,97.4718,0.696298,51.6,46.9,21.0,22.1,32.5,32.8,67.7746,-3.87037,1207.0,Georgetown,108.662,86.5317,0.932066,51.1,43.0,20.1,22.4,30.4,31.0,61.131,6.5108
2013,1196,1322,1196.0,Florida,116.885,87.1326,0.967016,55.2,43.3,17.8,22.5,34.2,28.4,61.4503,4.19843,1322.0,Northwestern St.,106.233,103.341,0.5787,49.0,47.8,19.2,21.7,34.8,37.3,71.6623,-2.97111
2013,1228,1160,1228.0,Illinois,110.835,94.2458,0.865825,47.5,48.7,17.6,21.7,33.6,33.0,64.7437,2.37907,1160.0,Colorado,106.079,91.6942,0.842348,48.3,45.9,20.0,19.4,33.6,30.4,64.1924,1.42056
2013,1231,1241,1231.0,Indiana,121.987,91.1856,0.965996,54.7,44.0,19.3,20.9,39.0,31.4,66.4281,7.73016,1241.0,James Madison,99.9201,100.786,0.475217,47.6,48.7,17.2,21.1,29.6,31.1,62.833,-8.64954
2013,1235,1323,1235.0,Iowa St.,118.254,99.7902,0.875698,53.8,48.0,18.5,18.6,34.2,28.5,68.2244,0.748241,1323.0,Notre Dame,114.109,96.9317,0.867171,52.2,46.8,17.6,16.0,34.0,29.5,60.3074,3.83744
2013,1242,1443,1242.0,Kansas,112.757,87.631,0.947807,53.3,41.5,20.3,18.4,33.8,29.3,66.3472,7.52516,1443.0,Western Kentucky,101.597,101.638,0.498828,48.6,47.9,22.2,20.8,34.8,30.7,64.6253,-8.14596
2013,1247,1243,1247.0,La Salle,113.237,97.7215,0.844831,51.9,49.3,17.1,21.3,29.0,34.2,64.6699,0.473365,1243.0,Kansas St.,114.344,95.9339,0.882758,49.1,47.5,18.2,22.2,38.5,33.8,61.651,5.4068
2013,1274,1334,1274.0,Miami FL,113.595,92.4246,0.914657,51.9,45.7,16.7,18.4,31.3,28.4,61.672,6.35471,1334.0,Pacific,106.051,102.498,0.596729,50.5,50.0,17.8,20.0,29.2,30.8,62.0135,-4.96733
2013,1278,1417,1278.0,Minnesota,113.668,94.0543,0.898277,49.3,45.6,21.6,20.2,43.6,33.2,62.793,2.09533,1417.0,UCLA,111.18,96.3457,0.838469,49.1,47.5,15.8,19.9,30.7,34.0,68.285,3.34004
2013,1279,1458,1279.0,Mississippi,111.209,96.9858,0.828311,49.1,46.4,15.9,21.5,34.1,31.8,69.5174,1.67569,1458.0,Wisconsin,108.202,85.8802,0.934442,48.6,43.0,15.7,18.0,32.6,26.9,60.5899,4.57203
2013,1314,1437,1314.0,North Carolina,112.732,94.5461,0.883206,49.3,48.0,17.2,21.5,34.6,31.6,70.0175,2.55431,1437.0,Villanova,106.444,92.1321,0.840306,47.3,47.3,22.9,22.0,33.1,29.5,66.4031,0.303493
2013,1326,1233,1326.0,Ohio St.,114.72,90.8886,0.935711,50.6,45.4,16.2,20.7,31.8,28.2,63.922,7.15407,1233.0,Iona,114.123,106.236,0.694994,52.1,51.6,17.1,19.3,32.8,33.4,69.9889,-5.67226
2013,1361,1328,1361.0,San Diego St.,107.132,90.9348,0.86819,48.5,44.7,18.1,18.2,31.8,27.9,65.4809,0.492789,1328.0,Oklahoma,111.799,97.1674,0.83384,47.8,47.4,17.5,19.6,33.2,31.5,65.3834,0.376593
2013,1396,1301,1396.0,Temple,111.898,98.2902,0.816246,49.0,49.0,15.9,20.1,30.8,31.4,65.4545,1.56658,1301.0,N.C. State,116.386,99.5656,0.857552,54.2,46.8,18.0,16.6,34.7,32.6,66.7357,0.0
2013,1112,1217,1112.0,Arizona,115.655,93.7451,0.917994,52.5,46.6,19.5,19.8,35.0,26.7,65.4705,4.58095,1217.0,Harvard,106.694,101.274,0.645536,54.3,49.2,20.8,20.9,25.6,31.4,63.401,-2.50952
2013,1257,1161,1257.0,Louisville,117.042,86.0289,0.971813,50.6,44.8,18.3,27.0,38.2,33.3,65.7984,8.9697,1161.0,Colorado St.,117.779,99.9118,0.868984,49.2,48.6,17.2,16.5,41.4,23.2,63.45,1.96988
2013,1266,1139,1266.0,Marquette,114.014,94.6874,0.894354,49.6,46.2,20.9,19.5,38.4,33.1,63.2671,4.46165,1139.0,Butler,110.359,94.55,0.855452,50.7,46.7,20.2,17.4,35.9,26.3,63.3078,4.79787
2013,1276,1433,1276.0,Michigan,122.572,95.258,0.947811,54.6,48.0,14.6,18.7,32.5,29.4,63.4555,6.18849,1433.0,VCU,115.01,93.4233,0.916104,51.3,49.9,16.9,28.5,36.6,34.7,66.786,2.70952
2013,1277,1272,1277.0,Michigan St.,112.384,89.2784,0.933815,50.6,44.5,20.8,19.2,36.1,27.6,63.0572,6.68896,1272.0,Memphis,107.541,91.5013,0.865,52.4,45.5,20.7,22.1,35.6,31.1,67.9472,4.73912
2013,1332,1387,1332.0,Oregon,105.943,90.0912,0.865746,49.3,46.4,21.4,22.0,35.8,27.2,67.8438,2.89901,1387.0,Saint Louis,109.166,88.8719,0.914142,50.4,45.5,17.6,23.6,27.9,29.1,63.3163,3.89119
2013,1393,1143,1393.0,Syracuse,113.842,88.4496,0.947964,49.0,42.6,18.9,23.6,38.8,34.5,64.0164,5.12439,1143.0,California,106.529,93.8626,0.810871,48.0,44.3,18.9,16.8,32.5,30.7,65.1687,0.518955
2013,1455,1211,1455.0,Wichita St.,111.868,92.4275,0.899822,50.0,45.3,19.4,20.0,38.0,26.5,63.6881,2.33284,1211.0,Gonzaga,120.086,91.6294,0.957314,54.9,44.9,17.2,20.8,37.8,29.8,63.7873,7.7802
2013,1181,1166,1181.0,Duke,119.535,92.9949,0.947213,53.9,45.5,15.6,20.4,28.8,32.3,66.4483,7.60125,1166.0,Creighton,117.651,96.433,0.9078,58.2,45.9,18.9,16.1,28.8,27.2,63.8818,3.59656
2013,1195,1361,1195.0,Florida Gulf Coast,104.764,97.4718,0.696298,51.6,46.9,21.0,22.1,32.5,32.8,67.7746,-3.87037,1361.0,San Diego St.,107.132,90.9348,0.86819,48.5,44.7,18.1,18.2,31.8,27.9,65.4809,0.492789
2013,1196,1278,1196.0,Florida,116.885,87.1326,0.967016,55.2,43.3,17.8,22.5,34.2,28.4,61.4503,4.19843,1278.0,Minnesota,113.668,94.0543,0.898277,49.3,45.6,21.6,20.2,43.6,33.2,62.793,2.09533
2013,1231,1396,1231.0,Indiana,121.987,91.1856,0.965996,54.7,44.0,19.3,20.9,39.0,31.4,66.4281,7.73016,1396.0,Temple,111.898,98.2902,0.816246,49.0,49.0,15.9,20.1,30.8,31.4,65.4545,1.56658
2013,1242,1314,1242.0,Kansas,112.757,87.631,0.947807,53.3,41.5,20.3,18.4,33.8,29.3,66.3472,7.52516,1314.0,North Carolina,112.732,94.5461,0.883206,49.3,48.0,17.2,21.5,34.6,31.6,70.0175,2.55431
2013,1247,1279,1247.0,La Salle,113.237,97.7215,0.844831,51.9,49.3,17.1,21.3,29.0,34.2,64.6699,0.473365,1279.0,Mississippi,111.209,96.9858,0.828311,49.1,46.4,15.9,21.5,34.1,31.8,69.5174,1.67569
2013,1274,1228,1274.0,Miami FL,113.595,92.4246,0.914657,51.9,45.7,16.7,18.4,31.3,28.4,61.672,6.35471,1228.0,Illinois,110.835,94.2458,0.865825,47.5,48.7,17.6,21.7,33.6,33.0,64.7437,2.37907
2013,1326,1235,1326.0,Ohio St.,114.72,90.8886,0.935711,50.6,45.4,16.2,20.7,31.8,28.2,63.922,7.15407,1235.0,Iowa St.,118.254,99.7902,0.875698,53.8,48.0,18.5,18.6,34.2,28.5,68.2244,0.748241
2013,1266,1274,1266.0,Marquette,114.014,94.6874,0.894354,49.6,46.2,20.9,19.5,38.4,33.1,63.2671,4.46165,1274.0,Miami FL,113.595,92.4246,0.914657,51.9,45.7,16.7,18.4,31.3,28.4,61.672,6.35471
2013,1326,1112,1326.0,Ohio St.,114.72,90.8886,0.935711,50.6,45.4,16.2,20.7,31.8,28.2,63.922,7.15407,1112.0,Arizona,115.655,93.7451,0.917994,52.5,46.6,19.5,19.8,35.0,26.7,65.4705,4.58095
2013,1393,1231,1393.0,Syracuse,113.842,88.4496,0.947964,49.0,42.6,18.9,23.6,38.8,34.5,64.0164,5.12439,1231.0,Indiana,121.987,91.1856,0.965996,54.7,44.0,19.3,20.9,39.0,31.4,66.4281,7.73016
2013,1455,1247,1455.0,Wichita St.,111.868,92.4275,0.899822,50.0,45.3,19.4,20.0,38.0,26.5,63.6881,2.33284,1247.0,La Salle,113.237,97.7215,0.844831,51.9,49.3,17.1,21.3,29.0,34.2,64.6699,0.473365
2013,1181,1277,1181.0,Duke,119.535,92.9949,0.947213,53.9,45.5,15.6,20.4,28.8,32.3,66.4483,7.60125,1277.0,Michigan St.,112.384,89.2784,0.933815,50.6,44.5,20.8,19.2,36.1,27.6,63.0572,6.68896
2013,1196,1195,1196.0,Florida,116.885,87.1326,0.967016,55.2,43.3,17.8,22.5,34.2,28.4,61.4503,4.19843,1195.0,Florida Gulf Coast,104.764,97.4718,0.696298,51.6,46.9,21.0,22.1,32.5,32.8,67.7746,-3.87037
2013,1257,1332,1257.0,Louisville,117.042,86.0289,0.971813,50.6,44.8,18.3,27.0,38.2,33.3,65.7984,8.9697,1332.0,Oregon,105.943,90.0912,0.865746,49.3,46.4,21.4,22.0,35.8,27.2,67.8438,2.89901
2013,1276,1242,1276.0,Michigan,122.572,95.258,0.947811,54.6,48.0,14.6,18.7,32.5,29.4,63.4555,6.18849,1242.0,Kansas,112.757,87.631,0.947807,53.3,41.5,20.3,18.4,33.8,29.3,66.3472,7.52516
2013,1393,1266,1393.0,Syracuse,113.842,88.4496,0.947964,49.0,42.6,18.9,23.6,38.8,34.5,64.0164,5.12439,1266.0,Marquette,114.014,94.6874,0.894354,49.6,46.2,20.9,19.5,38.4,33.1,63.2671,4.46165
2013,1455,1326,1455.0,Wichita St.,111.868,92.4275,0.899822,50.0,45.3,19.4,20.0,38.0,26.5,63.6881,2.33284,1326.0,Ohio St.,114.72,90.8886,0.935711,50.6,45.4,16.2,20.7,31.8,28.2,63.922,7.15407
2013,1257,1181,1257.0,Louisville,117.042,86.0289,0.971813,50.6,44.8,18.3,27.0,38.2,33.3,65.7984,8.9697,1181.0,Duke,119.535,92.9949,0.947213,53.9,45.5,15.6,20.4,28.8,32.3,66.4483,7.60125
2013,1276,1196,1276.0,Michigan,122.572,95.258,0.947811,54.6,48.0,14.6,18.7,32.5,29.4,63.4555,6.18849,1196.0,Florida,116.885,87.1326,0.967016,55.2,43.3,17.8,22.5,34.2,28.4,61.4503,4.19843
2013,1257,1455,1257.0,Louisville,117.042,86.0289,0.971813,50.6,44.8,18.3,27.0,38.2,33.3,65.7984,8.9697,1455.0,Wichita St.,111.868,92.4275,0.899822,50.0,45.3,19.4,20.0,38.0,26.5,63.6881,2.33284
2013,1276,1393,1276.0,Michigan,122.572,95.258,0.947811,54.6,48.0,14.6,18.7,32.5,29.4,63.4555,6.18849,1393.0,Syracuse,113.842,88.4496,0.947964,49.0,42.6,18.9,23.6,38.8,34.5,64.0164,5.12439
2013,1257,1276,1257.0,Louisville,117.042,86.0289,0.971813,50.6,44.8,18.3,27.0,38.2,33.3,65.7984,8.9697,1276.0,Michigan,122.572,95.258,0.947811,54.6,48.0,14.6,18.7,32.5,29.4,63.4555,6.18849
2014,1107,1291,1107.0,Albany,103.516,103.686,0.495289,48.8,48.3,19.7,18.3,31.9,28.4,61.2007,-8.52477,1291.0,Mount St. Mary's,107.788,111.603,0.401312,51.5,53.5,16.7,18.8,27.8,33.0,67.9393,-9.35765
2014,1301,1462,1301.0,N.C. State,115.419,102.147,0.802944,50.0,47.5,15.8,17.4,34.1,35.6,64.5327,0.664144,1462.0,Xavier,112.563,100.213,0.791902,51.7,49.4,18.7,16.9,34.1,28.7,63.9985,1.46244
2014,1142,1411,1142.0,Cal Poly,102.644,104.974,0.435808,46.0,49.3,14.7,18.1,30.9,33.2,58.3629,-10.5993,1411.0,Texas Southern,106.856,113.33,0.337046,51.7,50.2,19.3,15.8,33.6,31.2,65.6128,-9.64139
2014,1397,1234,1397.0,Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,0.408751,1234.0,Iowa,121.694,99.9485,0.905839,51.1,47.4,15.9,18.8,37.6,29.0,68.9122,1.19962
2014,1163,1386,1163.0,Connecticut,113.046,91.9989,0.914448,51.5,44.6,17.3,19.6,30.4,32.8,62.7934,4.79995,1386.0,Saint Joseph's,114.365,98.2329,0.851775,53.9,47.8,18.7,15.3,29.5,27.8,63.933,2.22441
2014,1173,1326,1173.0,Dayton,113.515,99.7395,0.815743,52.4,48.8,18.1,18.8,33.9,28.8,63.3786,0.70155,1326.0,Ohio St.,108.905,89.2239,0.908234,50.3,45.2,17.2,21.9,29.6,29.6,63.377,4.50923
2014,1196,1107,1196.0,Florida,116.401,89.0609,0.956007,52.2,45.4,17.5,21.3,35.3,28.0,61.0854,11.7697,1107.0,Albany,103.516,103.686,0.495289,48.8,48.3,19.7,18.3,31.9,28.4,61.2007,-8.52477
2014,1217,1153,1217.0,Harvard,112.56,95.8616,0.863734,52.1,46.2,17.6,21.1,32.3,29.3,63.5542,2.3741,1153.0,Cincinnati,109.203,92.1544,0.875664,47.7,44.8,17.4,22.4,39.1,32.3,61.4618,5.35922
2014,1257,1264,1257.0,Louisville,119.365,88.2207,0.970026,53.5,43.9,15.3,25.0,37.1,32.7,66.8044,5.38499,1264.0,Manhattan,106.877,97.0588,0.751781,50.7,45.4,19.7,21.7,34.4,33.3,67.5821,-0.377266
2014,1276,1459,1276.0,Michigan,125.521,100.627,0.927042,55.7,49.4,14.8,17.1,29.4,30.5,60.5779,7.74294,1459.0,Wofford,100.351,102.814,0.430752,48.8,49.5,16.4,19.7,30.9,29.0,60.1345,-6.43241
2014,1277,1174,1277.0,Michigan St.,120.115,95.9532,0.929744,54.5,45.8,17.4,17.7,32.9,27.5,64.2548,6.9501,1174.0,Delaware,111.42,106.631,0.623699,50.4,49.4,13.4,16.8,29.1,32.8,70.4086,-1.21581
2014,1295,1328,1295.0,North Dakota St.,114.628,103.624,0.761446,54.5,49.8,15.6,17.1,30.6,27.9,62.0456,0.321368,1328.0,Oklahoma,118.721,100.169,0.875888,51.7,49.7,15.7,17.8,32.4,30.4,69.6278,4.10366
2014,1332,1140,1332.0,Oregon,118.66,100.67,0.868841,53.5,49.1,16.1,18.9,32.2,31.9,67.2991,2.66501,1140.0,BYU,114.36,101.097,0.804976,50.6,49.1,15.3,16.6,34.9,28.6,70.9685,0.645459
2014,1338,1160,1338.0,Pittsburgh,117.683,94.7318,0.923782,50.7,46.7,16.3,19.2,37.2,29.0,61.8098,4.17011,1160.0,Colorado,107.393,96.7247,0.769092,48.3,49.4,19.7,17.8,34.0,26.1,64.9465,2.44782
2014,1361,1308,1361.0,San Diego St.,110.004,91.339,0.894572,46.7,44.4,15.2,20.6,36.1,29.4,62.0093,6.06186,1308.0,New Mexico St.,112.332,102.555,0.74023,53.2,44.4,18.7,16.1,37.7,33.0,65.1462,-2.20995
2014,1387,1301,1387.0,Saint Louis,105.511,91.0891,0.844261,49.6,44.4,18.6,21.0,28.8,29.0,65.4848,3.90248,1301.0,N.C. State,115.419,102.147,0.802944,50.0,47.5,15.8,17.4,34.1,35.6,64.5327,0.664144
2014,1393,1444,1393.0,Syracuse,114.737,93.5295,0.912948,48.2,48.0,14.8,21.9,38.1,31.5,59.5362,7.8965,1444.0,Western Michigan,105.95,103.275,0.572992,52.0,47.6,20.9,18.5,31.0,32.0,65.061,-2.76993
2014,1400,1113,1400.0,Texas,112.927,97.4015,0.845643,47.4,46.5,17.5,16.3,39.6,30.2,66.6803,3.65212,1113.0,Arizona St.,110.861,97.1336,0.820559,52.4,46.3,16.3,17.0,24.5,30.2,67.2988,1.21374
2014,1437,1454,1437.0,Villanova,115.678,93.1102,0.923851,53.6,46.3,17.3,20.0,32.6,28.7,65.5644,8.3635,1454.0,Milwaukee,104.929,104.483,0.51225,49.1,49.1,19.9,18.5,28.6,31.2,65.7925,-5.94966
2014,1458,1110,1458.0,Wisconsin,123.203,96.6545,0.942184,53.3,47.2,12.7,15.3,28.1,27.4,61.9619,7.95911,1110.0,American,102.472,98.2279,0.619279,55.8,46.4,23.1,19.6,26.5,29.7,59.4321,-5.33751
2014,1112,1451,1112.0,Arizona,116.732,88.065,0.962341,51.7,42.3,15.7,19.1,36.4,27.3,62.3441,9.47638,1451.0,Weber St.,106.751,107.238,0.486911,54.1,47.8,19.0,13.8,28.4,28.7,62.3416,-6.80716
2014,1124,1304,1124.0,Baylor,119.728,100.203,0.885673,51.3,48.7,17.8,15.8,40.1,32.0,60.9389,3.12976,1304.0,Nebraska,108.784,95.7502,0.812706,48.3,47.6,16.7,19.0,25.7,29.0,64.478,1.28851
2014,1166,1418,1166.0,Creighton,125.686,102.617,0.911494,58.9,48.5,15.0,14.8,27.7,27.8,63.4282,5.65512,1418.0,Louisiana,111.9,105.57,0.661444,51.5,50.4,18.8,18.5,36.5,31.8,68.0291,-3.65905
2014,1211,1329,1211.0,Gonzaga,114.245,93.9565,0.904512,55.2,44.6,17.4,17.4,30.6,29.5,64.5226,4.04544,1329.0,Oklahoma St.,116.154,95.5377,0.904398,52.4,46.3,14.7,20.0,28.0,32.0,67.2603,1.38293
2014,1235,1300,1235.0,Iowa St.,119.128,99.5478,0.887446,54.2,47.7,14.5,15.9,28.8,28.5,69.6616,7.49524,1300.0,North Carolina Central,108.62,100.711,0.704632,50.2,44.4,17.2,23.7,35.4,33.1,62.1084,-0.500776
2014,1242,1184,1242.0,Kansas,119.657,96.2845,0.924086,54.2,47.1,19.1,16.4,37.3,28.8,66.1744,6.92131,1184.0,Eastern Kentucky,112.592,108.538,0.60391,56.7,55.7,15.8,24.2,23.0,34.0,64.0292,-3.19437
2014,1246,1243,1246.0,Kentucky,117.704,96.9209,0.903282,49.9,46.0,18.1,16.1,42.0,29.7,63.9248,3.95596,1243.0,Kansas St.,108.382,93.6403,0.843076,48.7,45.3,18.5,19.0,34.7,33.2,62.8283,0.555065
2014,1272,1203,1272.0,Memphis,113.094,97.6314,0.844327,51.9,48.4,18.6,20.3,35.8,33.3,67.495,2.84305,1203.0,George Washington,110.751,97.562,0.811253,51.5,47.2,19.0,19.6,35.1,31.4,65.1573,3.24673
2014,1273,1181,1273.0,Mercer,110.253,102.441,0.69954,54.0,46.8,17.5,19.0,32.0,31.1,63.2149,-2.64385,1181.0,Duke,126.416,99.354,0.941046,53.8,49.3,14.6,18.5,35.2,31.3,64.728,6.51489
2014,1314,1344,1314.0,North Carolina,113.897,95.3863,0.884898,49.9,47.0,16.9,19.3,38.1,31.3,68.8607,4.27175,1344.0,Providence,115.435,101.172,0.820049,48.3,48.9,17.3,16.4,35.3,30.8,62.873,1.2755
2014,1372,1433,1372.0,Stephen F. Austin,112.675,102.213,0.754125,52.3,50.5,16.9,23.6,38.2,28.9,61.4322,1.83243,1433.0,VCU,108.84,90.4897,0.893156,47.9,47.8,17.2,25.6,34.9,30.8,68.8451,3.69986
2014,1390,1307,1390.0,Stanford,112.233,97.2387,0.838784,51.3,48.0,17.0,17.0,29.3,28.1,65.2451,1.15821,1307.0,New Mexico,113.408,96.3115,0.867516,51.1,45.0,15.9,14.9,32.5,28.2,64.1865,4.54313
2014,1397,1269,1397.0,Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,0.408751,1269.0,Massachusetts,109.551,97.5321,0.791892,50.4,46.6,18.8,18.7,34.3,31.7,69.8237,3.65944
2014,1417,1409,1417.0,UCLA,119.553,97.3301,0.914121,54.1,49.9,14.5,20.3,29.8,28.6,68.2162,4.57451,1409.0,Tulsa,106.221,96.452,0.752033,49.2,46.4,16.7,20.3,30.2,29.6,66.3928,-3.44991
2014,1438,1157,1438.0,Virginia,115.158,90.2415,0.942884,50.8,44.2,16.5,18.4,33.9,25.8,59.2456,8.23318,1157.0,Coastal Carolina,98.8749,102.491,0.398188,48.0,47.5,20.2,18.3,34.2,29.3,65.4996,-7.54742
2014,1455,1142,1455.0,Wichita St.,117.008,93.5864,0.928816,52.4,44.7,16.2,18.2,35.0,26.2,63.1426,8.23286,1142.0,Cal Poly,102.644,104.974,0.435808,46.0,49.3,14.7,18.1,30.9,33.2,58.3629,-10.5993
2014,1163,1437,1163.0,Connecticut,113.046,91.9989,0.914448,51.5,44.6,17.3,19.6,30.4,32.8,62.7934,4.79995,1437.0,Villanova,115.678,93.1102,0.923851,53.6,46.3,17.3,20.0,32.6,28.7,65.5644,8.3635
2014,1173,1393,1173.0,Dayton,113.515,99.7395,0.815743,52.4,48.8,18.1,18.8,33.9,28.8,63.3786,0.70155,1393.0,Syracuse,114.737,93.5295,0.912948,48.2,48.0,14.8,21.9,38.1,31.5,59.5362,7.8965
2014,1196,1338,1196.0,Florida,116.401,89.0609,0.956007,52.2,45.4,17.5,21.3,35.3,28.0,61.0854,11.7697,1338.0,Pittsburgh,117.683,94.7318,0.923782,50.7,46.7,16.3,19.2,37.2,29.0,61.8098,4.17011
2014,1257,1387,1257.0,Louisville,119.365,88.2207,0.970026,53.5,43.9,15.3,25.0,37.1,32.7,66.8044,5.38499,1387.0,Saint Louis,105.511,91.0891,0.844261,49.6,44.4,18.6,21.0,28.8,29.0,65.4848,3.90248
2014,1276,1400,1276.0,Michigan,125.521,100.627,0.927042,55.7,49.4,14.8,17.1,29.4,30.5,60.5779,7.74294,1400.0,Texas,112.927,97.4015,0.845643,47.4,46.5,17.5,16.3,39.6,30.2,66.6803,3.65212
2014,1277,1217,1277.0,Michigan St.,120.115,95.9532,0.929744,54.5,45.8,17.4,17.7,32.9,27.5,64.2548,6.9501,1217.0,Harvard,112.56,95.8616,0.863734,52.1,46.2,17.6,21.1,32.3,29.3,63.5542,2.3741
2014,1361,1295,1361.0,San Diego St.,110.004,91.339,0.894572,46.7,44.4,15.2,20.6,36.1,29.4,62.0093,6.06186,1295.0,North Dakota St.,114.628,103.624,0.761446,54.5,49.8,15.6,17.1,30.6,27.9,62.0456,0.321368
2014,1458,1332,1458.0,Wisconsin,123.203,96.6545,0.942184,53.3,47.2,12.7,15.3,28.1,27.4,61.9619,7.95911,1332.0,Oregon,118.66,100.67,0.868841,53.5,49.1,16.1,18.9,32.2,31.9,67.2991,2.66501
2014,1112,1211,1112.0,Arizona,116.732,88.065,0.962341,51.7,42.3,15.7,19.1,36.4,27.3,62.3441,9.47638,1211.0,Gonzaga,114.245,93.9565,0.904512,55.2,44.6,17.4,17.4,30.6,29.5,64.5226,4.04544
2014,1124,1166,1124.0,Baylor,119.728,100.203,0.885673,51.3,48.7,17.8,15.8,40.1,32.0,60.9389,3.12976,1166.0,Creighton,125.686,102.617,0.911494,58.9,48.5,15.0,14.8,27.7,27.8,63.4282,5.65512
2014,1235,1314,1235.0,Iowa St.,119.128,99.5478,0.887446,54.2,47.7,14.5,15.9,28.8,28.5,69.6616,7.49524,1314.0,North Carolina,113.897,95.3863,0.884898,49.9,47.0,16.9,19.3,38.1,31.3,68.8607,4.27175
2014,1246,1455,1246.0,Kentucky,117.704,96.9209,0.903282,49.9,46.0,18.1,16.1,42.0,29.7,63.9248,3.95596,1455.0,Wichita St.,117.008,93.5864,0.928816,52.4,44.7,16.2,18.2,35.0,26.2,63.1426,8.23286
2014,1390,1242,1390.0,Stanford,112.233,97.2387,0.838784,51.3,48.0,17.0,17.0,29.3,28.1,65.2451,1.15821,1242.0,Kansas,119.657,96.2845,0.924086,54.2,47.1,19.1,16.4,37.3,28.8,66.1744,6.92131
2014,1397,1273,1397.0,Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,0.408751,1273.0,Mercer,110.253,102.441,0.69954,54.0,46.8,17.5,19.0,32.0,31.1,63.2149,-2.64385
2014,1417,1372,1417.0,UCLA,119.553,97.3301,0.914121,54.1,49.9,14.5,20.3,29.8,28.6,68.2162,4.57451,1372.0,Stephen F. Austin,112.675,102.213,0.754125,52.3,50.5,16.9,23.6,38.2,28.9,61.4322,1.83243
2014,1438,1272,1438.0,Virginia,115.158,90.2415,0.942884,50.8,44.2,16.5,18.4,33.9,25.8,59.2456,8.23318,1272.0,Memphis,113.094,97.6314,0.844327,51.9,48.4,18.6,20.3,35.8,33.3,67.495,2.84305
2014,1112,1361,1112.0,Arizona,116.732,88.065,0.962341,51.7,42.3,15.7,19.1,36.4,27.3,62.3441,9.47638,1361.0,San Diego St.,110.004,91.339,0.894572,46.7,44.4,15.2,20.6,36.1,29.4,62.0093,6.06186
2014,1173,1390,1173.0,Dayton,113.515,99.7395,0.815743,52.4,48.8,18.1,18.8,33.9,28.8,63.3786,0.70155,1390.0,Stanford,112.233,97.2387,0.838784,51.3,48.0,17.0,17.0,29.3,28.1,65.2451,1.15821
2014,1196,1417,1196.0,Florida,116.401,89.0609,0.956007,52.2,45.4,17.5,21.3,35.3,28.0,61.0854,11.7697,1417.0,UCLA,119.553,97.3301,0.914121,54.1,49.9,14.5,20.3,29.8,28.6,68.2162,4.57451
2014,1458,1124,1458.0,Wisconsin,123.203,96.6545,0.942184,53.3,47.2,12.7,15.3,28.1,27.4,61.9619,7.95911,1124.0,Baylor,119.728,100.203,0.885673,51.3,48.7,17.8,15.8,40.1,32.0,60.9389,3.12976
2014,1163,1235,1163.0,Connecticut,113.046,91.9989,0.914448,51.5,44.6,17.3,19.6,30.4,32.8,62.7934,4.79995,1235.0,Iowa St.,119.128,99.5478,0.887446,54.2,47.7,14.5,15.9,28.8,28.5,69.6616,7.49524
2014,1246,1257,1246.0,Kentucky,117.704,96.9209,0.903282,49.9,46.0,18.1,16.1,42.0,29.7,63.9248,3.95596,1257.0,Louisville,119.365,88.2207,0.970026,53.5,43.9,15.3,25.0,37.1,32.7,66.8044,5.38499
2014,1276,1397,1276.0,Michigan,125.521,100.627,0.927042,55.7,49.4,14.8,17.1,29.4,30.5,60.5779,7.74294,1397.0,Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,0.408751
2014,1277,1438,1277.0,Michigan St.,120.115,95.9532,0.929744,54.5,45.8,17.4,17.7,32.9,27.5,64.2548,6.9501,1438.0,Virginia,115.158,90.2415,0.942884,50.8,44.2,16.5,18.4,33.9,25.8,59.2456,8.23318
